,campfilename,monthyear,date,total_clients,cmy,dupc
3094,Kato-Milia_GRE_061,92018,9/3/2018,197,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-03
3095,Kato-Milia_GRE_061,92018,9/4/2018,199,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-04
3096,Kato-Milia_GRE_061,92018,9/5/2018,212,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-05
3097,Kato-Milia_GRE_061,92018,9/6/2018,206,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-06
3098,Kato-Milia_GRE_061,92018,9/7/2018,204,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-07
3099,Kato-Milia_GRE_061,92018,9/8/2018,205,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-08
3100,Kato-Milia_GRE_061,92018,9/9/2018,206,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-09
3101,Kato-Milia_GRE_061,92018,9/10/2018,220,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-10
3102,Kato-Milia_GRE_061,92018,9/11/2018,224,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-11
3103,Kato-Milia_GRE_061,92018,9/12/2018,219,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-12
3104,Kato-Milia_GRE_061,92018,9/13/2018,209,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-13
3105,Kato-Milia_GRE_061,92018,9/14/2018,226,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-14
3106,Kato-Milia_GRE_061,92018,9/15/2018,198,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-15
3107,Kato-Milia_GRE_061,92018,9/16/2018,203,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-16
3108,Kato-Milia_GRE_061,92018,9/17/2018,226,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-17
3109,Kato-Milia_GRE_061,92018,9/18/2018,230,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-18
3110,Kato-Milia_GRE_061,92018,9/19/2018,223,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-19
3111,Kato-Milia_GRE_061,92018,9/20/2018,234,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-20
3112,Kato-Milia_GRE_061,92018,9/21/2018,255,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-21
3113,Kato-Milia_GRE_061,92018,9/22/2018,216,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-22
3114,Kato-Milia_GRE_061,92018,9/23/2018,227,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-23
3115,Kato-Milia_GRE_061,92018,9/24/2018,247,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-24
3116,Kato-Milia_GRE_061,92018,9/25/2018,227,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-25
3117,Kato-Milia_GRE_061,92018,9/26/2018,241,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-26
3118,Kato-Milia_GRE_061,92018,9/27/2018,244,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-27
3119,Kato-Milia_GRE_061,92018,9/28/2018,241,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-28
3120,Kato-Milia_GRE_061,92018,9/29/2018,205,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-29
3121,Kato-Milia_GRE_061,92018,9/30/2018,214,Kato-Milia_GRE_061092018,Kato-Milia_GRE_0612018-09-30
3122,Kavala_GRE_024,32018,3/1/2018,90,Kavala_GRE_024032018,Kavala_GRE_0242018-03-01
3123,Kavala_GRE_024,32018,3/2/2018,90,Kavala_GRE_024032018,Kavala_GRE_0242018-03-02
3124,Kavala_GRE_024,32018,3/3/2018,67,Kavala_GRE_024032018,Kavala_GRE_0242018-03-03
3125,Kavala_GRE_024,32018,3/4/2018,44,Kavala_GRE_024032018,Kavala_GRE_0242018-03-04
3126,Kavala_GRE_024,32018,3/5/2018,89,Kavala_GRE_024032018,Kavala_GRE_0242018-03-05
3127,Kavala_GRE_024,32018,3/6/2018,94,Kavala_GRE_024032018,Kavala_GRE_0242018-03-06
3128,Kavala_GRE_024,32018,3/7/2018,88,Kavala_GRE_024032018,Kavala_GRE_0242018-03-07
3129,Kavala_GRE_024,32018,3/8/2018,101,Kavala_GRE_024032018,Kavala_GRE_0242018-03-08
3130,Kavala_GRE_024,32018,3/9/2018,104,Kavala_GRE_024032018,Kavala_GRE_0242018-03-09
3131,Kavala_GRE_024,32018,3/10/2018,57,Kavala_GRE_024032018,Kavala_GRE_0242018-03-10
3132,Kavala_GRE_024,32018,3/11/2018,48,Kavala_GRE_024032018,Kavala_GRE_0242018-03-11
3133,Kavala_GRE_024,32018,3/12/2018,98,Kavala_GRE_024032018,Kavala_GRE_0242018-03-12
3134,Kavala_GRE_024,32018,3/13/2018,110,Kavala_GRE_024032018,Kavala_GRE_0242018-03-13
3135,Kavala_GRE_024,32018,3/14/2018,90,Kavala_GRE_024032018,Kavala_GRE_0242018-03-14
3136,Kavala_GRE_024,32018,3/15/2018,95,Kavala_GRE_024032018,Kavala_GRE_0242018-03-15
3137,Kavala_GRE_024,32018,3/16/2018,83,Kavala_GRE_024032018,Kavala_GRE_0242018-03-16
3138,Kavala_GRE_024,32018,3/17/2018,46,Kavala_GRE_024032018,Kavala_GRE_0242018-03-17
3139,Kavala_GRE_024,32018,3/18/2018,53,Kavala_GRE_024032018,Kavala_GRE_0242018-03-18
3140,Kavala_GRE_024,32018,3/19/2018,85,Kavala_GRE_024032018,Kavala_GRE_0242018-03-19
3141,Kavala_GRE_024,32018,3/20/2018,58,Kavala_GRE_024032018,Kavala_GRE_0242018-03-20
3142,Kavala_GRE_024,32018,3/21/2018,83,Kavala_GRE_024032018,Kavala_GRE_0242018-03-21
3143,Kavala_GRE_024,32018,3/22/2018,88,Kavala_GRE_024032018,Kavala_GRE_0242018-03-22
3144,Kavala_GRE_024,32018,3/23/2018,104,Kavala_GRE_024032018,Kavala_GRE_0242018-03-23
3145,Kavala_GRE_024,32018,3/24/2018,50,Kavala_GRE_024032018,Kavala_GRE_0242018-03-24
3146,Kavala_GRE_024,32018,3/25/2018,63,Kavala_GRE_024032018,Kavala_GRE_0242018-03-25
3147,Kavala_GRE_024,32018,3/26/2018,94,Kavala_GRE_024032018,Kavala_GRE_0242018-03-26
3148,Kavala_GRE_024,32018,3/27/2018,105,Kavala_GRE_024032018,Kavala_GRE_0242018-03-27
3149,Kavala_GRE_024,32018,3/28/2018,88,Kavala_GRE_024032018,Kavala_GRE_0242018-03-28
3150,Kavala_GRE_024,32018,3/29/2018,103,Kavala_GRE_024032018,Kavala_GRE_0242018-03-29
3151,Kavala_GRE_024,32018,3/30/2018,86,Kavala_GRE_024032018,Kavala_GRE_0242018-03-30
3152,Kavala_GRE_024,32018,3/31/2018,53,Kavala_GRE_024032018,Kavala_GRE_0242018-03-31
3153,Kavala_GRE_024,42018,4/1/2018,59,Kavala_GRE_024042018,Kavala_GRE_0242018-04-01
3154,Kavala_GRE_024,42018,4/2/2018,94,Kavala_GRE_024042018,Kavala_GRE_0242018-04-02
3155,Kavala_GRE_024,42018,4/3/2018,86,Kavala_GRE_024042018,Kavala_GRE_0242018-04-03
3156,Kavala_GRE_024,42018,4/4/2018,97,Kavala_GRE_024042018,Kavala_GRE_0242018-04-04
3157,Kavala_GRE_024,42018,4/5/2018,84,Kavala_GRE_024042018,Kavala_GRE_0242018-04-05
3158,Kavala_GRE_024,42018,4/6/2018,66,Kavala_GRE_024042018,Kavala_GRE_0242018-04-06
3159,Kavala_GRE_024,42018,4/7/2018,48,Kavala_GRE_024042018,Kavala_GRE_0242018-04-07
3160,Kavala_GRE_024,42018,4/8/2018,62,Kavala_GRE_024042018,Kavala_GRE_0242018-04-08
3161,Kavala_GRE_024,42018,4/9/2018,58,Kavala_GRE_024042018,Kavala_GRE_0242018-04-09
3162,Kavala_GRE_024,42018,4/10/2018,81,Kavala_GRE_024042018,Kavala_GRE_0242018-04-10
3163,Kavala_GRE_024,42018,4/11/2018,83,Kavala_GRE_024042018,Kavala_GRE_0242018-04-11
3164,Kavala_GRE_024,42018,4/12/2018,75,Kavala_GRE_024042018,Kavala_GRE_0242018-04-12
3165,Kavala_GRE_024,42018,4/13/2018,71,Kavala_GRE_024042018,Kavala_GRE_0242018-04-13
3166,Kavala_GRE_024,42018,4/14/2018,57,Kavala_GRE_024042018,Kavala_GRE_0242018-04-14
3167,Kavala_GRE_024,42018,4/15/2018,46,Kavala_GRE_024042018,Kavala_GRE_0242018-04-15
3168,Kavala_GRE_024,42018,4/16/2018,98,Kavala_GRE_024042018,Kavala_GRE_0242018-04-16
3169,Kavala_GRE_024,42018,4/17/2018,71,Kavala_GRE_024042018,Kavala_GRE_0242018-04-17
3170,Kavala_GRE_024,42018,4/18/2018,85,Kavala_GRE_024042018,Kavala_GRE_0242018-04-18
3171,Kavala_GRE_024,42018,4/19/2018,101,Kavala_GRE_024042018,Kavala_GRE_0242018-04-19
3172,Kavala_GRE_024,42018,4/20/2018,129,Kavala_GRE_024042018,Kavala_GRE_0242018-04-20
3173,Kavala_GRE_024,42018,4/21/2018,65,Kavala_GRE_024042018,Kavala_GRE_0242018-04-21
3174,Kavala_GRE_024,42018,4/22/2018,71,Kavala_GRE_024042018,Kavala_GRE_0242018-04-22
3175,Kavala_GRE_024,42018,4/23/2018,104,Kavala_GRE_024042018,Kavala_GRE_0242018-04-23
3176,Kavala_GRE_024,42018,4/24/2018,89,Kavala_GRE_024042018,Kavala_GRE_0242018-04-24
3177,Kavala_GRE_024,42018,4/25/2018,109,Kavala_GRE_024042018,Kavala_GRE_0242018-04-25
3178,Kavala_GRE_024,42018,4/26/2018,117,Kavala_GRE_024042018,Kavala_GRE_0242018-04-26
3179,Kavala_GRE_024,42018,4/27/2018,103,Kavala_GRE_024042018,Kavala_GRE_0242018-04-27
3180,Kavala_GRE_024,42018,4/28/2018,63,Kavala_GRE_024042018,Kavala_GRE_0242018-04-28
3181,Kavala_GRE_024,42018,4/29/2018,75,Kavala_GRE_024042018,Kavala_GRE_0242018-04-29
3182,Kavala_GRE_024,42018,4/30/2018,113,Kavala_GRE_024042018,Kavala_GRE_0242018-04-30
3183,Kavala_GRE_024,52018,5/1/2018,77,Kavala_GRE_024052018,Kavala_GRE_0242018-05-01
3184,Kavala_GRE_024,52018,5/2/2018,113,Kavala_GRE_024052018,Kavala_GRE_0242018-05-02
3185,Kavala_GRE_024,52018,5/3/2018,123,Kavala_GRE_024052018,Kavala_GRE_0242018-05-03
3186,Kavala_GRE_024,52018,5/4/2018,124,Kavala_GRE_024052018,Kavala_GRE_0242018-05-04
3187,Kavala_GRE_024,52018,5/5/2018,81,Kavala_GRE_024052018,Kavala_GRE_0242018-05-05
3188,Kavala_GRE_024,52018,5/6/2018,98,Kavala_GRE_024052018,Kavala_GRE_0242018-05-06
3189,Kavala_GRE_024,52018,5/7/2018,133,Kavala_GRE_024052018,Kavala_GRE_0242018-05-07
3190,Kavala_GRE_024,52018,5/8/2018,138,Kavala_GRE_024052018,Kavala_GRE_0242018-05-08
3191,Kavala_GRE_024,52018,5/9/2018,130,Kavala_GRE_024052018,Kavala_GRE_0242018-05-09
3192,Kavala_GRE_024,52018,5/10/2018,142,Kavala_GRE_024052018,Kavala_GRE_0242018-05-10
3193,Kavala_GRE_024,52018,5/11/2018,129,Kavala_GRE_024052018,Kavala_GRE_0242018-05-11
3194,Kavala_GRE_024,52018,5/12/2018,97,Kavala_GRE_024052018,Kavala_GRE_0242018-05-12
3195,Kavala_GRE_024,52018,5/13/2018,84,Kavala_GRE_024052018,Kavala_GRE_0242018-05-13
3196,Kavala_GRE_024,52018,5/14/2018,129,Kavala_GRE_024052018,Kavala_GRE_0242018-05-14
3197,Kavala_GRE_024,52018,5/15/2018,141,Kavala_GRE_024052018,Kavala_GRE_0242018-05-15
3198,Kavala_GRE_024,52018,5/16/2018,153,Kavala_GRE_024052018,Kavala_GRE_0242018-05-16
3199,Kavala_GRE_024,52018,5/17/2018,127,Kavala_GRE_024052018,Kavala_GRE_0242018-05-17
3200,Kavala_GRE_024,52018,5/18/2018,134,Kavala_GRE_024052018,Kavala_GRE_0242018-05-18
3201,Kavala_GRE_024,52018,5/19/2018,95,Kavala_GRE_024052018,Kavala_GRE_0242018-05-19
3202,Kavala_GRE_024,52018,5/20/2018,98,Kavala_GRE_024052018,Kavala_GRE_0242018-05-20
3203,Kavala_GRE_024,52018,5/21/2018,131,Kavala_GRE_024052018,Kavala_GRE_0242018-05-21
3204,Kavala_GRE_024,52018,5/22/2018,131,Kavala_GRE_024052018,Kavala_GRE_0242018-05-22
3205,Kavala_GRE_024,52018,5/23/2018,155,Kavala_GRE_024052018,Kavala_GRE_0242018-05-23
3206,Kavala_GRE_024,52018,5/24/2018,163,Kavala_GRE_024052018,Kavala_GRE_0242018-05-24
3207,Kavala_GRE_024,52018,5/25/2018,164,Kavala_GRE_024052018,Kavala_GRE_0242018-05-25
3208,Kavala_GRE_024,52018,5/26/2018,138,Kavala_GRE_024052018,Kavala_GRE_0242018-05-26
3209,Kavala_GRE_024,52018,5/27/2018,115,Kavala_GRE_024052018,Kavala_GRE_0242018-05-27
3210,Kavala_GRE_024,52018,5/28/2018,129,Kavala_GRE_024052018,Kavala_GRE_0242018-05-28
3211,Kavala_GRE_024,52018,5/29/2018,146,Kavala_GRE_024052018,Kavala_GRE_0242018-05-29
3212,Kavala_GRE_024,52018,5/30/2018,155,Kavala_GRE_024052018,Kavala_GRE_0242018-05-30
3213,Kavala_GRE_024,52018,5/31/2018,161,Kavala_GRE_024052018,Kavala_GRE_0242018-05-31
3214,Kavala_GRE_024,62018,6/1/2018,173,Kavala_GRE_024062018,Kavala_GRE_0242018-06-01
3215,Kavala_GRE_024,62018,6/2/2018,135,Kavala_GRE_024062018,Kavala_GRE_0242018-06-02
3216,Kavala_GRE_024,62018,6/3/2018,126,Kavala_GRE_024062018,Kavala_GRE_0242018-06-03
3217,Kavala_GRE_024,62018,6/4/2018,163,Kavala_GRE_024062018,Kavala_GRE_0242018-06-04
3218,Kavala_GRE_024,62018,6/5/2018,199,Kavala_GRE_024062018,Kavala_GRE_0242018-06-05
3219,Kavala_GRE_024,62018,6/6/2018,208,Kavala_GRE_024062018,Kavala_GRE_0242018-06-06
3220,Kavala_GRE_024,62018,6/7/2018,187,Kavala_GRE_024062018,Kavala_GRE_0242018-06-07
3221,Kavala_GRE_024,62018,6/8/2018,169,Kavala_GRE_024062018,Kavala_GRE_0242018-06-08
3222,Kavala_GRE_024,62018,6/9/2018,135,Kavala_GRE_024062018,Kavala_GRE_0242018-06-09
3223,Kavala_GRE_024,62018,6/10/2018,124,Kavala_GRE_024062018,Kavala_GRE_0242018-06-10
3224,Kavala_GRE_024,62018,6/11/2018,129,Kavala_GRE_024062018,Kavala_GRE_0242018-06-11
3225,Kavala_GRE_024,62018,6/12/2018,158,Kavala_GRE_024062018,Kavala_GRE_0242018-06-12
3226,Kavala_GRE_024,62018,6/13/2018,173,Kavala_GRE_024062018,Kavala_GRE_0242018-06-13
3227,Kavala_GRE_024,62018,6/14/2018,184,Kavala_GRE_024062018,Kavala_GRE_0242018-06-14
3228,Kavala_GRE_024,62018,6/15/2018,156,Kavala_GRE_024062018,Kavala_GRE_0242018-06-15
3229,Kavala_GRE_024,62018,6/16/2018,117,Kavala_GRE_024062018,Kavala_GRE_0242018-06-16
3230,Kavala_GRE_024,62018,6/17/2018,129,Kavala_GRE_024062018,Kavala_GRE_0242018-06-17
3231,Kavala_GRE_024,62018,6/18/2018,157,Kavala_GRE_024062018,Kavala_GRE_0242018-06-18
3232,Kavala_GRE_024,62018,6/19/2018,145,Kavala_GRE_024062018,Kavala_GRE_0242018-06-19
3233,Kavala_GRE_024,62018,6/20/2018,146,Kavala_GRE_024062018,Kavala_GRE_0242018-06-20
3234,Kavala_GRE_024,62018,6/21/2018,172,Kavala_GRE_024062018,Kavala_GRE_0242018-06-21
3235,Kavala_GRE_024,62018,6/22/2018,175,Kavala_GRE_024062018,Kavala_GRE_0242018-06-22
3236,Kavala_GRE_024,62018,6/23/2018,125,Kavala_GRE_024062018,Kavala_GRE_0242018-06-23
3237,Kavala_GRE_024,62018,6/24/2018,127,Kavala_GRE_024062018,Kavala_GRE_0242018-06-24
3238,Kavala_GRE_024,62018,6/25/2018,166,Kavala_GRE_024062018,Kavala_GRE_0242018-06-25
3239,Kavala_GRE_024,62018,6/26/2018,170,Kavala_GRE_024062018,Kavala_GRE_0242018-06-26
3240,Kavala_GRE_024,62018,6/27/2018,159,Kavala_GRE_024062018,Kavala_GRE_0242018-06-27
3241,Kavala_GRE_024,62018,6/28/2018,142,Kavala_GRE_024062018,Kavala_GRE_0242018-06-28
3242,Kavala_GRE_024,62018,6/29/2018,128,Kavala_GRE_024062018,Kavala_GRE_0242018-06-29
3243,Kavala_GRE_024,62018,6/30/2018,119,Kavala_GRE_024062018,Kavala_GRE_0242018-06-30
3244,Kavala_GRE_024,72018,7/1/2018,104,Kavala_GRE_024072018,Kavala_GRE_0242018-07-01
3245,Kavala_GRE_024,72018,7/2/2018,134,Kavala_GRE_024072018,Kavala_GRE_0242018-07-02
3246,Kavala_GRE_024,72018,7/3/2018,149,Kavala_GRE_024072018,Kavala_GRE_0242018-07-03
3247,Kavala_GRE_024,72018,7/4/2018,136,Kavala_GRE_024072018,Kavala_GRE_0242018-07-04
3248,Kavala_GRE_024,72018,7/5/2018,181,Kavala_GRE_024072018,Kavala_GRE_0242018-07-05
3249,Kavala_GRE_024,72018,7/6/2018,160,Kavala_GRE_024072018,Kavala_GRE_0242018-07-06
3250,Kavala_GRE_024,72018,7/7/2018,118,Kavala_GRE_024072018,Kavala_GRE_0242018-07-07
3251,Kavala_GRE_024,72018,7/8/2018,111,Kavala_GRE_024072018,Kavala_GRE_0242018-07-08
3252,Kavala_GRE_024,72018,7/9/2018,146,Kavala_GRE_024072018,Kavala_GRE_0242018-07-09
3253,Kavala_GRE_024,72018,7/10/2018,149,Kavala_GRE_024072018,Kavala_GRE_0242018-07-10
3254,Kavala_GRE_024,72018,7/11/2018,155,Kavala_GRE_024072018,Kavala_GRE_0242018-07-11
3255,Kavala_GRE_024,72018,7/12/2018,174,Kavala_GRE_024072018,Kavala_GRE_0242018-07-12
3256,Kavala_GRE_024,72018,7/13/2018,149,Kavala_GRE_024072018,Kavala_GRE_0242018-07-13
3257,Kavala_GRE_024,72018,7/14/2018,109,Kavala_GRE_024072018,Kavala_GRE_0242018-07-14
3258,Kavala_GRE_024,72018,7/15/2018,107,Kavala_GRE_024072018,Kavala_GRE_0242018-07-15
3259,Kavala_GRE_024,72018,7/16/2018,138,Kavala_GRE_024072018,Kavala_GRE_0242018-07-16
3260,Kavala_GRE_024,72018,7/17/2018,145,Kavala_GRE_024072018,Kavala_GRE_0242018-07-17
3261,Kavala_GRE_024,72018,7/18/2018,136,Kavala_GRE_024072018,Kavala_GRE_0242018-07-18
3262,Kavala_GRE_024,72018,7/19/2018,156,Kavala_GRE_024072018,Kavala_GRE_0242018-07-19
3263,Kavala_GRE_024,72018,7/20/2018,156,Kavala_GRE_024072018,Kavala_GRE_0242018-07-20
3264,Kavala_GRE_024,72018,7/21/2018,117,Kavala_GRE_024072018,Kavala_GRE_0242018-07-21
3265,Kavala_GRE_024,72018,7/22/2018,109,Kavala_GRE_024072018,Kavala_GRE_0242018-07-22
3266,Kavala_GRE_024,72018,7/23/2018,155,Kavala_GRE_024072018,Kavala_GRE_0242018-07-23
3267,Kavala_GRE_024,72018,7/24/2018,171,Kavala_GRE_024072018,Kavala_GRE_0242018-07-24
3268,Kavala_GRE_024,72018,7/25/2018,172,Kavala_GRE_024072018,Kavala_GRE_0242018-07-25
3269,Kavala_GRE_024,72018,7/26/2018,172,Kavala_GRE_024072018,Kavala_GRE_0242018-07-26
3270,Kavala_GRE_024,72018,7/27/2018,182,Kavala_GRE_024072018,Kavala_GRE_0242018-07-27
3271,Kavala_GRE_024,72018,7/28/2018,114,Kavala_GRE_024072018,Kavala_GRE_0242018-07-28
3272,Kavala_GRE_024,72018,7/29/2018,114,Kavala_GRE_024072018,Kavala_GRE_0242018-07-29
3273,Kavala_GRE_024,72018,7/30/2018,151,Kavala_GRE_024072018,Kavala_GRE_0242018-07-30
3274,Kavala_GRE_024,72018,7/31/2018,161,Kavala_GRE_024072018,Kavala_GRE_0242018-07-31
3275,Kavala_GRE_024,92018,9/1/2018,112,Kavala_GRE_024092018,Kavala_GRE_0242018-09-01
3276,Kavala_GRE_024,92018,9/2/2018,103,Kavala_GRE_024092018,Kavala_GRE_0242018-09-02
3277,Kavala_GRE_024,92018,9/3/2018,155,Kavala_GRE_024092018,Kavala_GRE_0242018-09-03
3278,Kavala_GRE_024,92018,9/4/2018,176,Kavala_GRE_024092018,Kavala_GRE_0242018-09-04
3279,Kavala_GRE_024,92018,9/5/2018,145,Kavala_GRE_024092018,Kavala_GRE_0242018-09-05
3280,Kavala_GRE_024,92018,9/6/2018,138,Kavala_GRE_024092018,Kavala_GRE_0242018-09-06
3281,Kavala_GRE_024,92018,9/7/2018,223,Kavala_GRE_024092018,Kavala_GRE_0242018-09-07
3282,Kavala_GRE_024,92018,9/8/2018,230,Kavala_GRE_024092018,Kavala_GRE_0242018-09-08
3283,Kavala_GRE_024,92018,9/9/2018,136,Kavala_GRE_024092018,Kavala_GRE_0242018-09-09
3284,Kavala_GRE_024,92018,9/10/2018,164,Kavala_GRE_024092018,Kavala_GRE_0242018-09-10
3285,Kavala_GRE_024,92018,9/11/2018,216,Kavala_GRE_024092018,Kavala_GRE_0242018-09-11
3286,Kavala_GRE_024,92018,9/12/2018,188,Kavala_GRE_024092018,Kavala_GRE_0242018-09-12
3287,Kavala_GRE_024,92018,9/13/2018,237,Kavala_GRE_024092018,Kavala_GRE_0242018-09-13
3288,Kavala_GRE_024,92018,9/14/2018,207,Kavala_GRE_024092018,Kavala_GRE_0242018-09-14
3289,Kavala_GRE_024,92018,9/15/2018,223,Kavala_GRE_024092018,Kavala_GRE_0242018-09-15
3290,Kavala_GRE_024,92018,9/16/2018,97,Kavala_GRE_024092018,Kavala_GRE_0242018-09-16
3291,Kavala_GRE_024,92018,9/17/2018,261,Kavala_GRE_024092018,Kavala_GRE_0242018-09-17
3292,Kavala_GRE_024,92018,9/18/2018,194,Kavala_GRE_024092018,Kavala_GRE_0242018-09-18
3293,Kavala_GRE_024,92018,9/19/2018,159,Kavala_GRE_024092018,Kavala_GRE_0242018-09-19
3294,Kavala_GRE_024,92018,9/20/2018,181,Kavala_GRE_024092018,Kavala_GRE_0242018-09-20
3295,Kavala_GRE_024,92018,9/21/2018,199,Kavala_GRE_024092018,Kavala_GRE_0242018-09-21
3296,Kavala_GRE_024,92018,9/22/2018,139,Kavala_GRE_024092018,Kavala_GRE_0242018-09-22
3297,Kavala_GRE_024,92018,9/23/2018,119,Kavala_GRE_024092018,Kavala_GRE_0242018-09-23
3298,Kavala_GRE_024,92018,9/24/2018,197,Kavala_GRE_024092018,Kavala_GRE_0242018-09-24
3299,Kavala_GRE_024,92018,9/25/2018,238,Kavala_GRE_024092018,Kavala_GRE_0242018-09-25
3300,Kavala_GRE_024,92018,9/26/2018,210,Kavala_GRE_024092018,Kavala_GRE_0242018-09-26
3301,Kavala_GRE_024,92018,9/27/2018,236,Kavala_GRE_024092018,Kavala_GRE_0242018-09-27
3302,Kavala_GRE_024,92018,9/28/2018,151,Kavala_GRE_024092018,Kavala_GRE_0242018-09-28
3303,Kavala_GRE_024,92018,9/29/2018,109,Kavala_GRE_024092018,Kavala_GRE_0242018-09-29
3304,Kavala_GRE_024,92018,9/30/2018,103,Kavala_GRE_024092018,Kavala_GRE_0242018-09-30
3305,Kikinda_SRB_007,12018,12/31/2017,83,Kikinda_SRB_007012018,Kikinda_SRB_0072017-12-31
3306,Kikinda_SRB_007,12018,1/1/2018,90,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-01
3307,Kikinda_SRB_007,12018,1/2/2018,93,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-02
3308,Kikinda_SRB_007,12018,1/3/2018,84,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-03
3309,Kikinda_SRB_007,12018,1/4/2018,81,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-04
3310,Kikinda_SRB_007,12018,1/5/2018,99,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-05
3311,Kikinda_SRB_007,12018,1/6/2018,94,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-06
3312,Kikinda_SRB_007,12018,1/7/2018,85,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-07
3313,Kikinda_SRB_007,12018,1/8/2018,106,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-08
3314,Kikinda_SRB_007,12018,1/9/2018,108,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-09
3315,Kikinda_SRB_007,12018,1/10/2018,103,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-10
3316,Kikinda_SRB_007,12018,1/11/2018,101,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-11
3317,Kikinda_SRB_007,12018,1/12/2018,101,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-12
3318,Kikinda_SRB_007,12018,1/13/2018,99,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-13
3319,Kikinda_SRB_007,12018,1/14/2018,97,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-14
3320,Kikinda_SRB_007,12018,1/15/2018,109,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-15
3321,Kikinda_SRB_007,12018,1/16/2018,108,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-16
3322,Kikinda_SRB_007,12018,1/17/2018,123,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-17
3323,Kikinda_SRB_007,12018,1/18/2018,125,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-18
3324,Kikinda_SRB_007,12018,1/19/2018,118,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-19
3325,Kikinda_SRB_007,12018,1/20/2018,122,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-20
3326,Kikinda_SRB_007,12018,1/21/2018,109,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-21
3327,Kikinda_SRB_007,12018,1/22/2018,122,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-22
3328,Kikinda_SRB_007,12018,1/23/2018,109,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-23
3329,Kikinda_SRB_007,12018,1/24/2018,123,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-24
3330,Kikinda_SRB_007,12018,1/25/2018,128,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-25
3331,Kikinda_SRB_007,12018,1/26/2018,126,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-26
3332,Kikinda_SRB_007,12018,1/27/2018,103,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-27
3333,Kikinda_SRB_007,12018,1/28/2018,108,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-28
3334,Kikinda_SRB_007,12018,1/29/2018,105,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-29
3335,Kikinda_SRB_007,12018,1/30/2018,116,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-30
3336,Kikinda_SRB_007,12018,1/31/2018,133,Kikinda_SRB_007012018,Kikinda_SRB_0072018-01-31
